index,item_id,dept_id,cat_id,store_id,state_id,sales,day
97649,41,2,0,9,55,1,1789
97650,162,6,2,0,6,1,1789
97651,132,5,2,2,6,1,1789
97652,140,5,2,1,6,2,1789
97653,176,6,2,3,6,7,1789
97654,167,6,2,0,6,1,1789
97655,76,2,0,9,55,1,1789
97656,28,1,0,8,55,6,1789
97657,51,2,0,8,55,9,1789
97658,134,5,2,6,48,17,1789
97659,83,2,0,0,6,3,1789
97660,68,2,0,9,55,4,1789
97661,70,2,0,9,55,1,1789
97662,18,1,0,7,55,3,1789
97663,149,5,2,7,55,1,1789
97664,40,2,0,6,48,2,1789
97665,89,2,0,0,6,1,1789
97666,109,3,1,0,6,4,1789
97667,26,1,0,4,48,1,1789
97668,16,0,0,0,6,2,1789
97669,45,2,0,4,48,1,1789
97670,64,2,0,9,55,2,1789
97671,72,2,0,2,6,11,1789
97672,32,1,0,6,48,3,1789
97673,88,2,0,9,55,7,1789
97674,155,5,2,2,6,2,1789
97675,177,6,2,5,48,3,1789
97676,115,3,1,3,6,13,1789
97677,74,2,0,3,6,2,1789
97678,46,2,0,1,6,5,1789
97679,153,5,2,0,6,4,1789
97680,179,6,2,7,55,1,1789
97681,29,1,0,4,48,2,1789
97682,43,2,0,6,48,1,1789
97683,130,5,2,1,6,3,1789
97684,50,2,0,7,55,2,1789
97685,1,0,0,0,6,2,1789
97686,99,3,1,3,6,1,1789
97687,6,0,0,5,48,1,1789
97688,61,2,0,6,48,1,1790
97689,91,2,0,0,6,8,1790
97690,60,2,0,2,6,3,1790
97691,148,5,2,7,55,1,1790
97692,87,2,0,8,55,4,1790
97693,158,5,2,3,6,1,1790
97694,147,5,2,9,55,10,1790
97695,96,3,1,7,55,2,1790
97696,101,3,1,7,55,7,1790
97697,107,3,1,6,48,3,1790
97698,131,5,2,3,6,2,1790
97699,133,5,2,8,55,1,1790
97700,75,2,0,1,6,8,1790
97701,21,1,0,5,48,1,1790
97702,137,5,2,3,6,2,1790
97703,17,1,0,1,6,2,1790
97704,169,6,2,3,6,1,1790
97705,44,2,0,0,6,13,1790
97706,129,5,2,6,48,2,1790
97707,79,2,0,5,48,1,1790
97708,136,5,2,9,55,2,1790
97709,35,1,0,7,55,1,1790
97710,31,1,0,0,6,1,1790
97711,7,0,0,0,6,3,1790
97712,12,0,0,5,48,1,1790
97713,8,0,0,8,55,2,1790
97714,78,2,0,1,6,2,1790
97715,56,2,0,5,48,2,1790
97716,15,0,0,8,55,1,1790
97717,128,5,2,4,48,3,1790
97718,85,2,0,3,6,1,1790
97719,103,3,1,9,55,1,1790
97720,81,2,0,2,6,7,1790
97721,114,3,1,1,6,1,1790
97722,58,2,0,4,48,3,1790
97723,84,2,0,2,6,1,1790
97724,5,0,0,2,6,10,1790
97725,39,1,0,7,55,2,1790
97726,36,1,0,7,55,2,1790
97727,145,5,2,4,48,2,1790
97728,54,2,0,5,48,2,1790
97729,174,6,2,7,55,1,1790
97730,27,1,0,5,48,2,1790
97731,108,3,1,9,55,2,1790
97732,154,5,2,4,48,1,1790
97733,132,5,2,2,6,1,1790
97734,140,5,2,1,6,2,1790
97735,167,6,2,0,6,1,1790
97736,76,2,0,9,55,1,1790
97737,28,1,0,8,55,13,1790
97738,51,2,0,8,55,9,1790
97739,86,2,0,2,6,2,1790
97740,93,3,1,1,6,2,1790
97741,134,5,2,6,48,8,1790
97742,83,2,0,0,6,1,1790
97743,68,2,0,9,55,7,1790
97744,106,3,1,1,6,1,1790
97745,149,5,2,7,55,1,1790
97746,40,2,0,6,48,1,1790
97747,89,2,0,0,6,1,1790
97748,9,0,0,2,6,5,1790
97749,92,3,1,7,55,1,1790
97750,109,3,1,0,6,2,1790
97751,119,4,1,5,48,1,1790
97752,14,0,0,0,6,3,1790
97753,72,2,0,2,6,12,1790
97754,32,1,0,6,48,2,1790
97755,118,4,1,2,6,1,1790
97756,88,2,0,9,55,7,1790
97757,155,5,2,2,6,1,1790
97758,115,3,1,3,6,3,1790
97759,74,2,0,3,6,5,1790
97760,2,0,0,1,6,2,1790
97761,46,2,0,1,6,6,1790
97762,153,5,2,0,6,1,1790
97763,38,1,0,7,55,2,1790
97764,179,6,2,7,55,2,1790
97765,29,1,0,4,48,1,1790
97766,130,5,2,1,6,1,1790
97767,50,2,0,7,55,4,1790
97768,1,0,0,0,6,5,1790
97769,99,3,1,3,6,1,1790
97770,24,1,0,9,55,1,1791
97771,91,2,0,0,6,7,1791
97772,60,2,0,2,6,7,1791
97773,11,0,0,0,6,1,1791
97774,87,2,0,8,55,3,1791
97775,158,5,2,3,6,1,1791
97776,147,5,2,9,55,4,1791
97777,96,3,1,7,55,1,1791
97778,107,3,1,6,48,4,1791
97779,34,1,0,2,6,1,1791
97780,131,5,2,3,6,1,1791
97781,75,2,0,1,6,1,1791
97782,97,3,1,9,55,1,1791
97783,137,5,2,3,6,1,1791
97784,17,1,0,1,6,1,1791
97785,3,0,0,2,6,2,1791
97786,44,2,0,0,6,17,1791
97787,79,2,0,5,48,3,1791
97788,136,5,2,9,55,4,1791
97789,31,1,0,0,6,2,1791
97790,7,0,0,0,6,5,1791
97791,8,0,0,8,55,2,1791
97792,47,2,0,8,55,1,1791
97793,80,2,0,3,6,1,1791
97794,103,3,1,9,55,1,1791
97795,81,2,0,2,6,4,1791
97796,58,2,0,4,48,2,1791
97797,5,0,0,2,6,17,1791
97798,82,2,0,6,48,2,1791
97799,163,6,2,7,55,1,1791
97800,39,1,0,7,55,1,1791
97801,36,1,0,7,55,1,1791
97802,145,5,2,4,48,2,1791
97803,69,2,0,5,48,1,1791
97804,140,5,2,1,6,3,1791
97805,167,6,2,0,6,1,1791
97806,28,1,0,8,55,17,1791
97807,51,2,0,8,55,16,1791
97808,134,5,2,6,48,19,1791
97809,83,2,0,0,6,2,1791
97810,68,2,0,9,55,9,1791
97811,139,5,2,1,6,1,1791
97812,149,5,2,7,55,2,1791
97813,111,3,1,6,48,5,1791
97814,40,2,0,6,48,1,1791
97815,9,0,0,2,6,1,1791
97816,92,3,1,7,55,1,1791
97817,109,3,1,0,6,1,1791
97818,16,0,0,0,6,1,1791
97819,14,0,0,0,6,1,1791
97820,45,2,0,4,48,2,1791
97821,64,2,0,9,55,2,1791
97822,72,2,0,2,6,2,1791
97823,88,2,0,9,55,20,1791
97824,115,3,1,3,6,1,1791
97825,74,2,0,3,6,8,1791
97826,46,2,0,1,6,10,1791
97827,38,1,0,7,55,7,1791
97828,20,1,0,0,6,1,1791
97829,29,1,0,4,48,1,1791
97830,43,2,0,6,48,2,1791
97831,130,5,2,1,6,2,1791
97832,50,2,0,7,55,2,1791
97833,146,5,2,7,55,1,1791
97834,1,0,0,0,6,4,1791
97835,6,0,0,5,48,1,1791
97836,143,5,2,0,6,2,1793
97837,24,1,0,9,55,1,1793
97838,91,2,0,0,6,12,1793
97839,60,2,0,2,6,3,1793
97840,13,0,0,6,48,3,1793
97841,11,0,0,0,6,1,1793
97842,148,5,2,7,55,4,1793
97843,87,2,0,8,55,1,1793
97844,158,5,2,3,6,1,1793
97845,147,5,2,9,55,9,1793
97846,135,5,2,7,55,1,1793
97847,124,4,1,5,48,3,1793
97848,96,3,1,7,55,2,1793
97849,101,3,1,7,55,3,1793
97850,107,3,1,6,48,18,1793
97851,151,5,2,7,55,1,1793
97852,180,6,2,9,55,1,1793
97853,75,2,0,1,6,2,1793
97854,137,5,2,3,6,1,1793
97855,44,2,0,0,6,5,1793
97856,129,5,2,6,48,3,1793
97857,166,6,2,3,6,1,1793
97858,79,2,0,5,48,2,1793
97859,136,5,2,9,55,1,1793
97860,7,0,0,0,6,6,1793
97861,78,2,0,1,6,1,1793
97862,56,2,0,5,48,1,1793
97863,80,2,0,3,6,1,1793
97864,165,6,2,2,6,2,1793
97865,103,3,1,9,55,1,1793
97866,77,2,0,2,6,3,1793
97867,81,2,0,2,6,8,1793
97868,155,5,2,3,6,1,1793
97869,58,2,0,4,48,3,1793
97870,5,0,0,2,6,5,1793
97871,113,3,1,4,48,1,1793
97872,82,2,0,6,48,1,1793
97873,170,6,2,7,55,1,1793
97874,145,5,2,4,48,2,1793
97875,66,2,0,9,55,2,1793
97876,54,2,0,5,48,6,1793
97877,48,2,0,3,6,1,1793
97878,154,5,2,4,48,2,1793
97879,25,1,0,5,48,1,1793
97880,132,5,2,2,6,3,1793
97881,28,1,0,8,55,2,1793
97882,51,2,0,8,55,15,1793
97883,134,5,2,6,48,29,1793
97884,83,2,0,0,6,3,1793
97885,68,2,0,9,55,7,1793
97886,18,1,0,7,55,1,1793
97887,55,2,0,6,48,1,1793
97888,106,3,1,1,6,2,1793
97889,149,5,2,7,55,1,1793
97890,110,3,1,6,48,1,1793
97891,45,2,0,4,48,1,1793
97892,72,2,0,2,6,3,1793
97893,88,2,0,9,55,3,1793
97894,155,5,2,2,6,1,1793
97895,53,2,0,3,6,1,1793
97896,115,3,1,3,6,3,1793
97897,74,2,0,3,6,13,1793
97898,46,2,0,1,6,8,1793
97899,38,1,0,7,55,1,1793
97900,29,1,0,4,48,1,1793
97901,130,5,2,1,6,3,1793
97902,50,2,0,7,55,1,1793
97903,146,5,2,7,55,1,1793
97904,19,1,0,9,55,3,1793
97905,143,5,2,0,6,3,1794
97906,91,2,0,0,6,7,1794
97907,60,2,0,2,6,14,1794
97908,13,0,0,6,48,1,1794
97909,11,0,0,0,6,1,1794
97910,148,5,2,7,55,4,1794
97911,87,2,0,8,55,2,1794
97912,158,5,2,3,6,1,1794
97913,147,5,2,9,55,15,1794
97914,96,3,1,7,55,1,1794
97915,101,3,1,7,55,2,1794
97916,107,3,1,6,48,4,1794
97917,34,1,0,2,6,1,1794
97918,75,2,0,1,6,8,1794
97919,21,1,0,5,48,1,1794
97920,97,3,1,9,55,1,1794
97921,137,5,2,3,6,1,1794
97922,17,1,0,1,6,2,1794
97923,3,0,0,2,6,1,1794
97924,44,2,0,0,6,14,1794
97925,129,5,2,6,48,1,1794
97926,79,2,0,5,48,4,1794
97927,136,5,2,9,55,4,1794
97928,7,0,0,0,6,5,1794
97929,8,0,0,8,55,1,1794
97930,47,2,0,8,55,2,1794
97931,78,2,0,1,6,4,1794
97932,15,0,0,8,55,1,1794
97933,165,6,2,2,6,1,1794
97934,81,2,0,2,6,8,1794
97935,114,3,1,1,6,1,1794
97936,58,2,0,4,48,1,1794
97937,84,2,0,2,6,1,1794
97938,5,0,0,2,6,4,1794
97939,113,3,1,4,48,1,1794
97940,39,1,0,7,55,3,1794
97941,36,1,0,7,55,2,1794
97942,66,2,0,9,55,2,1794
97943,54,2,0,5,48,3,1794
97944,174,6,2,7,55,1,1794
97945,48,2,0,3,6,1,1794
97946,154,5,2,4,48,1,1794
97947,25,1,0,5,48,2,1794
97948,132,5,2,2,6,3,1794
97949,140,5,2,1,6,2,1794
97950,176,6,2,3,6,1,1794
97951,167,6,2,0,6,1,1794
97952,28,1,0,8,55,4,1794
97953,51,2,0,8,55,7,1794
97954,86,2,0,2,6,1,1794
97955,141,5,2,9,55,1,1794
97956,93,3,1,1,6,2,1794
97957,134,5,2,6,48,11,1794
97958,83,2,0,0,6,1,1794
97959,68,2,0,9,55,1,1794
97960,18,1,0,7,55,2,1794
97961,55,2,0,6,48,1,1794
97962,106,3,1,1,6,2,1794
97963,139,5,2,1,6,3,1794
97964,111,3,1,6,48,1,1794
97965,89,2,0,0,6,1,1794
97966,109,3,1,0,6,1,1794
97967,45,2,0,4,48,1,1794
97968,72,2,0,2,6,11,1794
97969,32,1,0,6,48,3,1794
97970,118,4,1,2,6,2,1794
97971,94,3,1,3,6,1,1794
97972,88,2,0,9,55,1,1794
97973,177,6,2,5,48,2,1794
97974,115,3,1,3,6,7,1794
97975,74,2,0,3,6,10,1794
97976,46,2,0,1,6,2,1794
97977,33,1,0,1,6,1,1794
97978,153,5,2,0,6,1,1794
97979,62,2,0,7,55,2,1794
97980,179,6,2,7,55,5,1794
97981,130,5,2,1,6,5,1794
97982,50,2,0,7,55,1,1794
97983,146,5,2,7,55,1,1794
97984,143,5,2,0,6,1,1795
97985,91,2,0,0,6,10,1795
97986,60,2,0,2,6,13,1795
97987,13,0,0,6,48,1,1795
97988,147,5,2,9,55,4,1795
97989,135,5,2,7,55,1,1795
97990,107,3,1,6,48,4,1795
97991,131,5,2,3,6,1,1795
97992,75,2,0,1,6,6,1795
97993,160,5,2,9,55,1,1795
97994,137,5,2,3,6,1,1795
97995,17,1,0,1,6,2,1795
97996,3,0,0,2,6,1,1795
97997,44,2,0,0,6,7,1795
97998,129,5,2,6,48,1,1795
97999,166,6,2,3,6,1,1795
98000,79,2,0,5,48,2,1795
98001,136,5,2,9,55,1,1795
98002,35,1,0,7,55,3,1795
98003,7,0,0,0,6,1,1795
98004,78,2,0,1,6,1,1795
98005,56,2,0,5,48,1,1795
98006,128,5,2,4,48,1,1795
98007,165,6,2,2,6,2,1795
98008,81,2,0,2,6,12,1795
98009,58,2,0,4,48,1,1795
98010,84,2,0,2,6,1,1795
98011,5,0,0,2,6,1,1795
98012,142,5,2,0,6,1,1795
98013,82,2,0,6,48,1,1795
98014,39,1,0,7,55,1,1795
98015,66,2,0,9,55,3,1795
98016,54,2,0,5,48,1,1795
98017,154,5,2,4,48,2,1795
98018,25,1,0,5,48,4,1795
98019,132,5,2,2,6,3,1795
98020,140,5,2,1,6,1,1795
98021,176,6,2,3,6,2,1795
98022,28,1,0,8,55,5,1795
98023,51,2,0,8,55,8,1795
98024,93,3,1,1,6,2,1795
98025,134,5,2,6,48,18,1795
98026,83,2,0,0,6,1,1795
98027,68,2,0,9,55,5,1795
98028,106,3,1,1,6,1,1795
98029,139,5,2,1,6,1,1795
98030,111,3,1,6,48,1,1795
98031,40,2,0,6,48,1,1795
98032,89,2,0,0,6,1,1795
98033,9,0,0,2,6,1,1795
98034,109,3,1,0,6,1,1795
98035,110,3,1,6,48,1,1795
98036,72,2,0,2,6,5,1795
98037,32,1,0,6,48,2,1795
98038,88,2,0,9,55,1,1795
98039,86,2,0,4,48,1,1795
98040,177,6,2,5,48,1,1795
98041,115,3,1,3,6,11,1795
98042,74,2,0,3,6,7,1795
98043,33,1,0,1,6,1,1795
98044,153,5,2,0,6,1,1795
98045,38,1,0,7,55,3,1795
98046,62,2,0,7,55,1,1795
98047,29,1,0,4,48,1,1795
98048,130,5,2,1,6,2,1795
98049,19,1,0,9,55,1,1795
98050,173,6,2,4,48,1,1795
98051,143,5,2,0,6,2,1796
98052,91,2,0,0,6,2,1796
98053,60,2,0,2,6,12,1796
98054,13,0,0,6,48,1,1796
98055,87,2,0,8,55,3,1796
98056,158,5,2,3,6,1,1796
98057,147,5,2,9,55,5,1796
98058,96,3,1,7,55,1,1796
98059,101,3,1,7,55,3,1796
98060,107,3,1,6,48,11,1796
98061,34,1,0,2,6,1,1796
98062,131,5,2,3,6,2,1796
98063,133,5,2,8,55,1,1796
98064,75,2,0,1,6,4,1796
98065,21,1,0,5,48,1,1796
98066,97,3,1,9,55,1,1796
98067,104,3,1,0,6,1,1796
98068,169,6,2,3,6,2,1796
98069,44,2,0,0,6,9,1796
98070,129,5,2,6,48,6,1796
98071,166,6,2,3,6,1,1796
98072,79,2,0,5,48,2,1796
98073,136,5,2,9,55,2,1796
98074,31,1,0,0,6,3,1796
98075,7,0,0,0,6,3,1796
98076,8,0,0,8,55,1,1796
98077,80,2,0,3,6,1,1796
98078,15,0,0,8,55,2,1796
98079,165,6,2,2,6,4,1796
98080,81,2,0,2,6,5,1796
98081,58,2,0,4,48,2,1796
98082,5,0,0,2,6,1,1796
98083,36,1,0,7,55,1,1796
98084,145,5,2,4,48,1,1796
98085,66,2,0,9,55,1,1796
98086,125,4,1,4,48,2,1796
98087,48,2,0,3,6,1,1796
98088,69,2,0,5,48,1,1796
98089,108,3,1,9,55,1,1796
98090,154,5,2,4,48,1,1796
98091,25,1,0,5,48,1,1796
98092,132,5,2,2,6,1,1796
98093,140,5,2,1,6,1,1796
98094,176,6,2,3,6,2,1796
98095,28,1,0,8,55,5,1796
98096,51,2,0,8,55,5,1796
98097,86,2,0,2,6,2,1796
98098,141,5,2,9,55,2,1796
98099,134,5,2,6,48,14,1796
98100,68,2,0,9,55,8,1796
98101,70,2,0,9,55,1,1796
98102,106,3,1,1,6,1,1796
98103,111,3,1,6,48,3,1796
98104,40,2,0,6,48,1,1796
98105,109,3,1,0,6,1,1796
98106,26,1,0,4,48,1,1796
98107,57,2,0,8,55,1,1796
98108,72,2,0,2,6,2,1796
98109,32,1,0,6,48,3,1796
98110,94,3,1,3,6,1,1796
98111,88,2,0,9,55,4,1796
98112,115,3,1,3,6,15,1796
98113,74,2,0,3,6,9,1796
98114,153,5,2,0,6,2,1796
98115,62,2,0,7,55,1,1796
98116,179,6,2,7,55,1,1796
98117,130,5,2,1,6,5,1796
98118,146,5,2,7,55,1,1796
98119,99,3,1,3,6,2,1796
98120,143,5,2,0,6,2,1797
98121,91,2,0,0,6,3,1797
98122,60,2,0,2,6,16,1797
98123,164,6,2,5,48,1,1797
98124,13,0,0,6,48,1,1797
98125,148,5,2,7,55,4,1797
98126,147,5,2,9,55,16,1797
98127,135,5,2,7,55,2,1797
98128,101,3,1,7,55,2,1797
98129,107,3,1,6,48,1,1797
98130,131,5,2,3,6,2,1797
98131,180,6,2,9,55,1,1797
98132,133,5,2,8,55,2,1797
98133,75,2,0,1,6,12,1797
98134,21,1,0,5,48,2,1797
98135,178,6,2,3,6,1,1797
98136,137,5,2,3,6,2,1797
98137,44,2,0,0,6,23,1797
98138,129,5,2,6,48,3,1797
98139,79,2,0,5,48,2,1797
98140,136,5,2,9,55,1,1797
98141,7,0,0,0,6,1,1797
98142,12,0,0,5,48,1,1797
98143,65,2,0,9,55,1,1797
98144,47,2,0,8,55,1,1797
98145,80,2,0,3,6,1,1797
98146,165,6,2,2,6,1,1797
98147,81,2,0,2,6,7,1797
98148,155,5,2,3,6,1,1797
98149,58,2,0,4,48,1,1797
98150,5,0,0,2,6,2,1797
98151,39,1,0,7,55,5,1797
98152,36,1,0,7,55,1,1797
98153,66,2,0,9,55,3,1797
98154,27,1,0,5,48,2,1797
98155,48,2,0,3,6,2,1797
98156,154,5,2,4,48,1,1797
98157,41,2,0,9,55,2,1797
98158,25,1,0,5,48,3,1797
98159,132,5,2,2,6,3,1797
98160,140,5,2,1,6,3,1797
98161,176,6,2,3,6,3,1797
98162,76,2,0,9,55,2,1797
98163,28,1,0,8,55,3,1797
98164,51,2,0,8,55,13,1797
98165,141,5,2,9,55,1,1797
98166,30,1,0,0,6,4,1797
98167,134,5,2,6,48,10,1797
98168,68,2,0,9,55,5,1797
98169,18,1,0,7,55,2,1797
98170,55,2,0,6,48,1,1797
98171,106,3,1,1,6,2,1797
98172,139,5,2,1,6,1,1797
98173,149,5,2,7,55,2,1797
98174,89,2,0,0,6,3,1797
98175,9,0,0,2,6,1,1797
98176,109,3,1,0,6,1,1797
98177,64,2,0,9,55,1,1797
98178,57,2,0,8,55,1,1797
98179,72,2,0,2,6,1,1797
98180,32,1,0,6,48,2,1797
98181,86,2,0,4,48,1,1797
98182,74,2,0,3,6,4,1797
98183,144,5,2,6,48,1,1797
98184,46,2,0,1,6,5,1797
98185,33,1,0,1,6,1,1797
98186,153,5,2,0,6,2,1797
98187,38,1,0,7,55,3,1797
98188,62,2,0,7,55,3,1797
98189,179,6,2,7,55,1,1797
98190,130,5,2,1,6,2,1797
98191,50,2,0,7,55,1,1797
98192,146,5,2,7,55,2,1797
98193,1,0,0,0,6,9,1797
98194,99,3,1,3,6,6,1797
98195,24,1,0,9,55,6,1798
98196,91,2,0,0,6,12,1798
98197,60,2,0,2,6,11,1798
98198,13,0,0,6,48,4,1798
98199,152,5,2,9,55,1,1798
98200,87,2,0,8,55,1,1798
98201,158,5,2,3,6,2,1798
98202,147,5,2,9,55,36,1798
98203,96,3,1,7,55,2,1798
98204,101,3,1,7,55,6,1798
98205,107,3,1,6,48,1,1798
98206,34,1,0,2,6,2,1798
98207,131,5,2,3,6,1,1798
98208,75,2,0,1,6,15,1798
98209,21,1,0,5,48,3,1798
98210,97,3,1,9,55,2,1798
98211,137,5,2,3,6,1,1798
98212,3,0,0,2,6,2,1798
98213,44,2,0,0,6,26,1798
98214,129,5,2,6,48,1,1798
98215,166,6,2,3,6,1,1798
98216,79,2,0,5,48,3,1798
98217,136,5,2,9,55,5,1798
98218,31,1,0,0,6,4,1798
98219,7,0,0,0,6,2,1798
98220,12,0,0,5,48,1,1798
98221,47,2,0,8,55,1,1798
98222,78,2,0,1,6,2,1798
98223,80,2,0,3,6,1,1798
98224,103,3,1,9,55,1,1798
98225,81,2,0,2,6,4,1798
98226,58,2,0,4,48,3,1798
98227,5,0,0,2,6,4,1798
98228,113,3,1,4,48,1,1798
98229,82,2,0,6,48,1,1798
98230,36,1,0,7,55,3,1798
98231,145,5,2,4,48,5,1798
98232,66,2,0,9,55,3,1798
98233,69,2,0,5,48,1,1798
98234,25,1,0,5,48,1,1798
98235,132,5,2,2,6,1,1798
98236,140,5,2,1,6,6,1798
98237,176,6,2,3,6,4,1798
98238,28,1,0,8,55,6,1798
98239,51,2,0,8,55,17,1798
98240,30,1,0,0,6,2,1798
98241,134,5,2,6,48,16,1798
98242,68,2,0,9,55,5,1798
98243,70,2,0,9,55,5,1798
98244,18,1,0,7,55,3,1798
98245,106,3,1,1,6,1,1798
98246,139,5,2,1,6,1,1798
98247,149,5,2,7,55,1,1798
98248,111,3,1,6,48,2,1798
98249,9,0,0,2,6,1,1798
98250,92,3,1,7,55,1,1798
98251,72,2,0,2,6,9,1798
98252,32,1,0,6,48,6,1798
98253,88,2,0,9,55,16,1798
98254,86,2,0,4,48,1,1798
98255,115,3,1,3,6,5,1798
98256,74,2,0,3,6,12,1798
98257,46,2,0,1,6,9,1798
98258,38,1,0,7,55,2,1798
98259,62,2,0,7,55,2,1798
98260,179,6,2,7,55,1,1798
98261,29,1,0,4,48,1,1798
98262,43,2,0,6,48,1,1798
98263,130,5,2,1,6,2,1798
98264,50,2,0,7,55,6,1798
98265,1,0,0,0,6,2,1798
98266,19,1,0,9,55,1,1798
98267,6,0,0,5,48,2,1798
98268,91,2,0,0,6,4,1799
98269,60,2,0,2,6,19,1799
98270,164,6,2,5,48,3,1799
98271,13,0,0,6,48,1,1799
98272,87,2,0,8,55,1,1799
98273,147,5,2,9,55,18,1799
98274,101,3,1,7,55,4,1799
98275,107,3,1,6,48,10,1799
98276,131,5,2,3,6,1,1799
98277,21,1,0,5,48,1,1799
98278,17,1,0,1,6,2,1799
98279,44,2,0,0,6,7,1799
98280,79,2,0,5,48,3,1799
98281,136,5,2,9,55,1,1799
98282,65,2,0,9,55,1,1799
98283,47,2,0,8,55,1,1799
98284,78,2,0,1,6,2,1799
98285,56,2,0,5,48,1,1799
98286,15,0,0,8,55,1,1799
98287,128,5,2,4,48,2,1799
98288,85,2,0,3,6,1,1799
98289,165,6,2,2,6,2,1799
98290,81,2,0,2,6,2,1799
98291,58,2,0,4,48,3,1799
98292,5,0,0,2,6,1,1799
98293,170,6,2,7,55,1,1799
98294,39,1,0,7,55,3,1799
98295,36,1,0,7,55,4,1799
98296,145,5,2,4,48,3,1799
98297,54,2,0,5,48,1,1799
98298,48,2,0,3,6,1,1799
98299,69,2,0,5,48,1,1799
98300,154,5,2,4,48,3,1799
98301,25,1,0,5,48,1,1799
98302,132,5,2,2,6,1,1799
98303,140,5,2,1,6,2,1799
98304,176,6,2,3,6,1,1799
98305,167,6,2,0,6,1,1799
98306,28,1,0,8,55,7,1799
98307,51,2,0,8,55,9,1799
98308,30,1,0,0,6,2,1799
98309,134,5,2,6,48,11,1799
98310,83,2,0,0,6,1,1799
98311,68,2,0,9,55,1,1799
98312,70,2,0,9,55,1,1799
98313,18,1,0,7,55,1,1799
98314,106,3,1,1,6,1,1799
98315,139,5,2,1,6,1,1799
98316,149,5,2,7,55,2,1799
98317,40,2,0,6,48,1,1799
98318,26,1,0,4,48,2,1799
98319,67,2,0,9,55,1,1799
98320,64,2,0,9,55,2,1799
98321,105,3,1,3,6,1,1799
98322,72,2,0,2,6,5,1799
98323,177,6,2,5,48,2,1799
98324,74,2,0,3,6,6,1799
98325,144,5,2,6,48,1,1799
98326,46,2,0,1,6,5,1799
98327,153,5,2,0,6,3,1799
98328,62,2,0,7,55,6,1799
98329,20,1,0,0,6,1,1799
98330,179,6,2,7,55,3,1799
98331,50,2,0,7,55,3,1799
98332,143,5,2,0,6,2,1800
98333,24,1,0,9,55,2,1800
98334,91,2,0,0,6,7,1800
98335,60,2,0,2,6,24,1800
98336,147,5,2,9,55,28,1800
98337,135,5,2,7,55,1,1800
98338,96,3,1,7,55,4,1800
98339,101,3,1,7,55,3,1800
98340,107,3,1,6,48,10,1800
98341,180,6,2,9,55,1,1800
98342,133,5,2,8,55,1,1800
98343,75,2,0,1,6,8,1800
98344,21,1,0,5,48,4,1800
98345,3,0,0,2,6,2,1800
98346,44,2,0,0,6,9,1800
98347,79,2,0,5,48,2,1800
98348,136,5,2,9,55,3,1800
98349,35,1,0,7,55,3,1800
98350,23,1,0,2,6,1,1800
98351,7,0,0,0,6,3,1800
98352,12,0,0,5,48,1,1800
98353,8,0,0,8,55,10,1800
98354,47,2,0,8,55,1,1800
98355,78,2,0,1,6,1,1800
98356,165,6,2,2,6,5,1800
98357,77,2,0,2,6,3,1800
98358,81,2,0,2,6,5,1800
98359,58,2,0,4,48,1,1800
98360,123,4,1,1,6,1,1800
98361,5,0,0,2,6,4,1800
98362,82,2,0,6,48,2,1800
98363,36,1,0,7,55,3,1800
98364,145,5,2,4,48,4,1800
98365,66,2,0,9,55,3,1800
98366,48,2,0,3,6,1,1800
98367,154,5,2,4,48,1,1800
98368,25,1,0,5,48,2,1800
98369,132,5,2,2,6,5,1800
98370,140,5,2,1,6,3,1800
98371,176,6,2,3,6,5,1800
98372,167,6,2,0,6,1,1800
98373,28,1,0,8,55,17,1800
98374,51,2,0,8,55,17,1800
98375,30,1,0,0,6,1,1800
98376,134,5,2,6,48,13,1800
98377,68,2,0,9,55,11,1800
98378,18,1,0,7,55,2,1800
98379,106,3,1,1,6,4,1800
98380,139,5,2,1,6,1,1800
98381,149,5,2,7,55,9,1800
98382,157,5,2,6,48,1,1800
98383,111,3,1,6,48,1,1800
98384,40,2,0,6,48,1,1800
98385,89,2,0,0,6,1,1800
98386,9,0,0,2,6,3,1800
98387,109,3,1,0,6,2,1800
98388,26,1,0,4,48,3,1800
98389,45,2,0,4,48,2,1800
98390,64,2,0,9,55,1,1800
98391,57,2,0,8,55,2,1800
98392,72,2,0,2,6,10,1800
98393,32,1,0,6,48,2,1800
98394,94,3,1,3,6,1,1800
98395,88,2,0,9,55,3,1800
98396,155,5,2,2,6,1,1800
98397,86,2,0,4,48,1,1800
98398,53,2,0,3,6,1,1800
98399,115,3,1,3,6,3,1800
98400,74,2,0,3,6,5,1800
98401,2,0,0,1,6,1,1800
98402,46,2,0,1,6,4,1800
98403,153,5,2,0,6,2,1800
98404,38,1,0,7,55,5,1800
98405,29,1,0,4,48,1,1800
98406,130,5,2,1,6,2,1800
98407,49,2,0,5,48,1,1800
98408,50,2,0,7,55,2,1800
98409,1,0,0,0,6,2,1800
98410,99,3,1,3,6,2,1800
98411,19,1,0,9,55,3,1800
98412,143,5,2,0,6,3,1801
98413,24,1,0,9,55,1,1801
98414,61,2,0,6,48,1,1801
98415,91,2,0,0,6,8,1801
98416,60,2,0,2,6,10,1801
98417,13,0,0,6,48,2,1801
98418,87,2,0,8,55,4,1801
98419,158,5,2,3,6,1,1801
98420,147,5,2,9,55,16,1801
98421,135,5,2,7,55,1,1801
98422,96,3,1,7,55,2,1801
98423,180,6,2,9,55,1,1801
98424,133,5,2,8,55,1,1801
